ID,Pred
ID_00008331,cls_6
ID_00008332,cls_1
ID_00008333,cls_4
ID_00008334,cls_5
ID_00008335,cls_5
ID_00008336,cls_6
ID_00008337,cls_6
ID_00008338,cls_1
ID_00008339,cls_1
ID_00008340,cls_2
ID_00008341,cls_4
ID_00008342,cls_6
ID_00008343,cls_2
ID_00008344,cls_3
ID_00008345,cls_2
ID_00008346,cls_4
ID_00008347,cls_1
ID_00008348,cls_3
ID_00008349,cls_4
ID_00008350,cls_3
ID_00008351,cls_3
ID_00008352,cls_1
ID_00008353,cls_4
ID_00008354,cls_5
ID_00008355,cls_4
ID_00008356,cls_2
ID_00008357,cls_5
ID_00008358,cls_6
ID_00008359,cls_6
ID_00008360,cls_3
ID_00008361,cls_4
ID_00008362,cls_4
ID_00008363,cls_1
ID_00008364,cls_6
ID_00008365,cls_5
ID_00008366,cls_1
ID_00008367,cls_2
ID_00008368,cls_3
ID_00008369,cls_1
ID_00008370,cls_5
ID_00008371,cls_1
ID_00008372,cls_3
ID_00008373,cls_6
ID_00008374,cls_3
ID_00008375,cls_2
ID_00008376,cls_5
ID_00008377,cls_3
ID_00008378,cls_5
ID_00008379,cls_4
ID_00008380,cls_2
ID_00008381,cls_2
ID_00008382,cls_3
ID_00008383,cls_2
ID_00008384,cls_2
ID_00008385,cls_6
ID_00008386,cls_5
ID_00008387,cls_1
ID_00008388,cls_3
ID_00008389,cls_4
ID_00008390,cls_5
ID_00008391,cls_3
ID_00008392,cls_4
ID_00008393,cls_5
ID_00008394,cls_2
ID_00008395,cls_1
ID_00008396,cls_2
ID_00008397,cls_1
ID_00008398,cls_5
ID_00008399,cls_4
ID_00008400,cls_2
ID_00008401,cls_1
ID_00008402,cls_1
ID_00008403,cls_2
ID_00008404,cls_3
ID_00008405,cls_5
ID_00008406,cls_1
ID_00008407,cls_4
ID_00008408,cls_1
ID_00008409,cls_6
ID_00008410,cls_5
ID_00008411,cls_4
ID_00008412,cls_2
ID_00008413,cls_1
ID_00008414,cls_5
ID_00008415,cls_3
ID_00008416,cls_1
ID_00008417,cls_3
ID_00008418,cls_5
ID_00008419,cls_3
ID_00008420,cls_2
ID_00008421,cls_1
ID_00008422,cls_2
ID_00008423,cls_3
ID_00008424,cls_4
ID_00008425,cls_4
ID_00008426,cls_6
ID_00008427,cls_6
ID_00008428,cls_1
ID_00008429,cls_4
ID_00008430,cls_1
ID_00008431,cls_2
ID_00008432,cls_5
ID_00008433,cls_3
ID_00008434,cls_4
ID_00008435,cls_1
ID_00008436,cls_6
ID_00008437,cls_2
ID_00008438,cls_2
ID_00008439,cls_1
ID_00008440,cls_2
ID_00008441,cls_1
ID_00008442,cls_4
ID_00008443,cls_4
ID_00008444,cls_1
ID_00008445,cls_1
ID_00008446,cls_2
ID_00008447,cls_2
ID_00008448,cls_3
ID_00008449,cls_2
ID_00008450,cls_1
ID_00008451,cls_3
ID_00008452,cls_1
ID_00008453,cls_3
ID_00008454,cls_5
ID_00008455,cls_5
ID_00008456,cls_3
ID_00008457,cls_2
ID_00008458,cls_3
ID_00008459,cls_2
ID_00008460,cls_5
ID_00008461,cls_1
ID_00008462,cls_1
ID_00008463,cls_2
ID_00008464,cls_1
ID_00008465,cls_5
ID_00008466,cls_6
ID_00008467,cls_4
ID_00008468,cls_5
ID_00008469,cls_5
ID_00008470,cls_2
ID_00008471,cls_1
ID_00008472,cls_1
ID_00008473,cls_4
ID_00008474,cls_4
ID_00008475,cls_3
ID_00008476,cls_5
ID_00008477,cls_3
ID_00008478,cls_4
ID_00008479,cls_4
ID_00008480,cls_4
ID_00008481,cls_6
ID_00008482,cls_2
ID_00008483,cls_5
ID_00008484,cls_3
ID_00008485,cls_4
ID_00008486,cls_5
ID_00008487,cls_5
ID_00008488,cls_5
ID_00008489,cls_5
ID_00008490,cls_4
ID_00008491,cls_5
ID_00008492,cls_3
ID_00008493,cls_6
ID_00008494,cls_2
ID_00008495,cls_3
ID_00008496,cls_5
ID_00008497,cls_6
ID_00008498,cls_6
ID_00008499,cls_1
ID_00008500,cls_3
ID_00008501,cls_4
ID_00008502,cls_3
ID_00008503,cls_6
ID_00008504,cls_4
ID_00008505,cls_2
ID_00008506,cls_5
ID_00008507,cls_3
ID_00008508,cls_1
ID_00008509,cls_6
ID_00008510,cls_4
ID_00008511,cls_4
ID_00008512,cls_2
ID_00008513,cls_4
ID_00008514,cls_6
ID_00008515,cls_3
ID_00008516,cls_4
ID_00008517,cls_4
ID_00008518,cls_2
ID_00008519,cls_5
ID_00008520,cls_3
ID_00008521,cls_3
ID_00008522,cls_4
ID_00008523,cls_5
ID_00008524,cls_1
ID_00008525,cls_6
ID_00008526,cls_3
ID_00008527,cls_3
ID_00008528,cls_2
ID_00008529,cls_6
ID_00008530,cls_4
ID_00008531,cls_4
ID_00008532,cls_2
ID_00008533,cls_6
ID_00008534,cls_5
ID_00008535,cls_1
ID_00008536,cls_4
ID_00008537,cls_4
ID_00008538,cls_6
ID_00008539,cls_5
ID_00008540,cls_2
ID_00008541,cls_5
ID_00008542,cls_3
ID_00008543,cls_3
ID_00008544,cls_5
ID_00008545,cls_5
ID_00008546,cls_5
ID_00008547,cls_1
ID_00008548,cls_4
ID_00008549,cls_4
ID_00008550,cls_2
ID_00008551,cls_1
ID_00008552,cls_3
ID_00008553,cls_1
ID_00008554,cls_3
ID_00008555,cls_3
ID_00008556,cls_5
ID_00008557,cls_4
ID_00008558,cls_3
ID_00008559,cls_2
ID_00008560,cls_1
ID_00008561,cls_2
ID_00008562,cls_2
ID_00008563,cls_1
ID_00008564,cls_3
ID_00008565,cls_1
ID_00008566,cls_1
ID_00008567,cls_6
ID_00008568,cls_5
ID_00008569,cls_2
ID_00008570,cls_1
ID_00008571,cls_4
ID_00008572,cls_4
ID_00008573,cls_6
ID_00008574,cls_4
ID_00008575,cls_5
ID_00008576,cls_6
ID_00008577,cls_3
ID_00008578,cls_4
ID_00008579,cls_6
ID_00008580,cls_3
ID_00008581,cls_5
ID_00008582,cls_1
ID_00008583,cls_6
ID_00008584,cls_4
ID_00008585,cls_5
ID_00008586,cls_1
ID_00008587,cls_3
ID_00008588,cls_4
ID_00008589,cls_3
ID_00008590,cls_6
ID_00008591,cls_6
ID_00008592,cls_4
ID_00008593,cls_2
ID_00008594,cls_6
ID_00008595,cls_6
ID_00008596,cls_4
ID_00008597,cls_4
ID_00008598,cls_4
ID_00008599,cls_2
ID_00008600,cls_2
ID_00008601,cls_4
ID_00008602,cls_1
ID_00008603,cls_1
ID_00008604,cls_4
ID_00008605,cls_4
ID_00008606,cls_3
ID_00008607,cls_4
ID_00008608,cls_6
ID_00008609,cls_2
ID_00008610,cls_2
ID_00008611,cls_4
ID_00008612,cls_6
ID_00008613,cls_5
ID_00008614,cls_5
ID_00008615,cls_5
ID_00008616,cls_5
ID_00008617,cls_2
ID_00008618,cls_2
ID_00008619,cls_3
ID_00008620,cls_1
ID_00008621,cls_3
ID_00008622,cls_5
ID_00008623,cls_6
ID_00008624,cls_6
ID_00008625,cls_4
ID_00008626,cls_6
ID_00008627,cls_6
ID_00008628,cls_4
ID_00008629,cls_4
ID_00008630,cls_4
ID_00008631,cls_2
ID_00008632,cls_1
ID_00008633,cls_6
ID_00008634,cls_1
ID_00008635,cls_1
ID_00008636,cls_3
ID_00008637,cls_1
ID_00008638,cls_4
ID_00008639,cls_5
ID_00008640,cls_4
ID_00008641,cls_5
ID_00008642,cls_4
ID_00008643,cls_5
ID_00008644,cls_2
ID_00008645,cls_3
ID_00008646,cls_2
ID_00008647,cls_3
ID_00008648,cls_1
ID_00008649,cls_4
ID_00008650,cls_2
ID_00008651,cls_6
ID_00008652,cls_2
ID_00008653,cls_1
ID_00008654,cls_1
ID_00008655,cls_5
ID_00008656,cls_5
ID_00008657,cls_5
ID_00008658,cls_3
ID_00008659,cls_2
ID_00008660,cls_1
ID_00008661,cls_4
ID_00008662,cls_4
ID_00008663,cls_6
ID_00008664,cls_4
ID_00008665,cls_1
ID_00008666,cls_6
ID_00008667,cls_5
ID_00008668,cls_1
ID_00008669,cls_5
ID_00008670,cls_5
ID_00008671,cls_4
ID_00008672,cls_3
ID_00008673,cls_6
ID_00008674,cls_1
ID_00008675,cls_2
ID_00008676,cls_5
ID_00008677,cls_5
ID_00008678,cls_1
ID_00008679,cls_2
ID_00008680,cls_6
ID_00008681,cls_2
ID_00008682,cls_4
ID_00008683,cls_5
ID_00008684,cls_5
ID_00008685,cls_6
ID_00008686,cls_4
ID_00008687,cls_3
ID_00008688,cls_4
ID_00008689,cls_6
ID_00008690,cls_4
ID_00008691,cls_1
ID_00008692,cls_1
ID_00008693,cls_2
ID_00008694,cls_3
ID_00008695,cls_1
ID_00008696,cls_6
ID_00008697,cls_1
ID_00008698,cls_4
ID_00008699,cls_4
ID_00008700,cls_2
ID_00008701,cls_4
ID_00008702,cls_1
ID_00008703,cls_5
ID_00008704,cls_6
ID_00008705,cls_2
ID_00008706,cls_6
ID_00008707,cls_4
ID_00008708,cls_5
ID_00008709,cls_5
ID_00008710,cls_4
ID_00008711,cls_2
ID_00008712,cls_6
ID_00008713,cls_1
ID_00008714,cls_2
ID_00008715,cls_2
ID_00008716,cls_2
ID_00008717,cls_4
ID_00008718,cls_1
ID_00008719,cls_4
ID_00008720,cls_3
ID_00008721,cls_6
ID_00008722,cls_5
ID_00008723,cls_1
ID_00008724,cls_2
ID_00008725,cls_3
ID_00008726,cls_1
ID_00008727,cls_1
ID_00008728,cls_2
ID_00008729,cls_2
ID_00008730,cls_2
ID_00008731,cls_4
ID_00008732,cls_6
ID_00008733,cls_3
ID_00008734,cls_6
ID_00008735,cls_1
ID_00008736,cls_5
ID_00008737,cls_6
ID_00008738,cls_4
ID_00008739,cls_3
ID_00008740,cls_4
ID_00008741,cls_1
ID_00008742,cls_2
ID_00008743,cls_6
ID_00008744,cls_2
ID_00008745,cls_3
ID_00008746,cls_4
ID_00008747,cls_6
ID_00008748,cls_6
ID_00008749,cls_4
ID_00008750,cls_1
ID_00008751,cls_1
ID_00008752,cls_3
ID_00008753,cls_5
ID_00008754,cls_4
ID_00008755,cls_2
ID_00008756,cls_1
ID_00008757,cls_5
ID_00008758,cls_2
ID_00008759,cls_2
ID_00008760,cls_2
ID_00008761,cls_4
ID_00008762,cls_6
ID_00008763,cls_5
ID_00008764,cls_4
ID_00008765,cls_6
ID_00008766,cls_3
ID_00008767,cls_1
ID_00008768,cls_5
ID_00008769,cls_5
ID_00008770,cls_6
ID_00008771,cls_4
ID_00008772,cls_2
ID_00008773,cls_1
ID_00008774,cls_3
ID_00008775,cls_5
ID_00008776,cls_5
ID_00008777,cls_6
ID_00008778,cls_4
ID_00008779,cls_1
ID_00008780,cls_3
ID_00008781,cls_5
ID_00008782,cls_1
ID_00008783,cls_5
ID_00008784,cls_2
ID_00008785,cls_3
ID_00008786,cls_4
ID_00008787,cls_2
ID_00008788,cls_5
ID_00008789,cls_2
ID_00008790,cls_1
ID_00008791,cls_2
ID_00008792,cls_2
ID_00008793,cls_5
ID_00008794,cls_5
ID_00008795,cls_6
ID_00008796,cls_6
ID_00008797,cls_3
ID_00008798,cls_2
ID_00008799,cls_1
ID_00008800,cls_6
ID_00008801,cls_3
ID_00008802,cls_3
ID_00008803,cls_4
ID_00008804,cls_3
ID_00008805,cls_4
ID_00008806,cls_3
ID_00008807,cls_5
ID_00008808,cls_3
ID_00008809,cls_4
ID_00008810,cls_3
ID_00008811,cls_3
ID_00008812,cls_4
ID_00008813,cls_5
ID_00008814,cls_3
ID_00008815,cls_1
ID_00008816,cls_4
ID_00008817,cls_3
ID_00008818,cls_1
ID_00008819,cls_5
ID_00008820,cls_5
ID_00008821,cls_5
ID_00008822,cls_6
ID_00008823,cls_3
ID_00008824,cls_2
ID_00008825,cls_6
ID_00008826,cls_1
ID_00008827,cls_6
ID_00008828,cls_5
ID_00008829,cls_4
ID_00008830,cls_2
ID_00008831,cls_4
ID_00008832,cls_1
ID_00008833,cls_1
ID_00008834,cls_3
ID_00008835,cls_3
ID_00008836,cls_5
ID_00008837,cls_2
ID_00008838,cls_2
ID_00008839,cls_3
ID_00008840,cls_1
ID_00008841,cls_3
ID_00008842,cls_4
ID_00008843,cls_2
ID_00008844,cls_4
ID_00008845,cls_3
ID_00008846,cls_2
ID_00008847,cls_6
ID_00008848,cls_5
ID_00008849,cls_5
ID_00008850,cls_1
ID_00008851,cls_1
ID_00008852,cls_3
ID_00008853,cls_4
ID_00008854,cls_1
ID_00008855,cls_5
ID_00008856,cls_2
ID_00008857,cls_6
ID_00008858,cls_5
ID_00008859,cls_6
ID_00008860,cls_2
ID_00008861,cls_5
ID_00008862,cls_1
ID_00008863,cls_3
ID_00008864,cls_3
ID_00008865,cls_1
ID_00008866,cls_3
ID_00008867,cls_2
ID_00008868,cls_2
ID_00008869,cls_4
ID_00008870,cls_6
ID_00008871,cls_2
ID_00008872,cls_6
ID_00008873,cls_2
ID_00008874,cls_4
ID_00008875,cls_2
ID_00008876,cls_3
ID_00008877,cls_2
ID_00008878,cls_6
ID_00008879,cls_4
ID_00008880,cls_5
ID_00008881,cls_1
ID_00008882,cls_2
ID_00008883,cls_2
ID_00008884,cls_4
ID_00008885,cls_6
ID_00008886,cls_2
ID_00008887,cls_1
ID_00008888,cls_6
ID_00008889,cls_4
ID_00008890,cls_1
ID_00008891,cls_3
ID_00008892,cls_6
ID_00008893,cls_2
ID_00008894,cls_2
ID_00008895,cls_2
ID_00008896,cls_3
ID_00008897,cls_4
ID_00008898,cls_6
ID_00008899,cls_5
ID_00008900,cls_5
ID_00008901,cls_5
ID_00008902,cls_6
ID_00008903,cls_6
ID_00008904,cls_3
ID_00008905,cls_6
ID_00008906,cls_5
ID_00008907,cls_1
ID_00008908,cls_2
ID_00008909,cls_1
ID_00008910,cls_3
ID_00008911,cls_1
ID_00008912,cls_2
ID_00008913,cls_5
ID_00008914,cls_5
ID_00008915,cls_5
ID_00008916,cls_3
ID_00008917,cls_3
ID_00008918,cls_6
ID_00008919,cls_6
ID_00008920,cls_5
ID_00008921,cls_3
ID_00008922,cls_1
ID_00008923,cls_4
ID_00008924,cls_1
ID_00008925,cls_1
ID_00008926,cls_4
ID_00008927,cls_2
ID_00008928,cls_6
ID_00008929,cls_4
ID_00008930,cls_2
ID_00008931,cls_3
ID_00008932,cls_1
ID_00008933,cls_5
ID_00008934,cls_1
ID_00008935,cls_2
ID_00008936,cls_2
ID_00008937,cls_1
ID_00008938,cls_5
ID_00008939,cls_4
ID_00008940,cls_6
ID_00008941,cls_5
ID_00008942,cls_2
ID_00008943,cls_5
ID_00008944,cls_4
ID_00008945,cls_5
ID_00008946,cls_1
ID_00008947,cls_5
ID_00008948,cls_6
ID_00008949,cls_1
ID_00008950,cls_5
ID_00008951,cls_5
ID_00008952,cls_6
ID_00008953,cls_2
ID_00008954,cls_1
ID_00008955,cls_3
ID_00008956,cls_5
ID_00008957,cls_4
ID_00008958,cls_5
ID_00008959,cls_6
ID_00008960,cls_3
ID_00008961,cls_1
ID_00008962,cls_4
ID_00008963,cls_3
ID_00008964,cls_4
ID_00008965,cls_6
ID_00008966,cls_3
ID_00008967,cls_5
ID_00008968,cls_6
ID_00008969,cls_1
ID_00008970,cls_5
ID_00008971,cls_2
ID_00008972,cls_5
ID_00008973,cls_1
ID_00008974,cls_4
ID_00008975,cls_5
ID_00008976,cls_2
ID_00008977,cls_6
ID_00008978,cls_5
ID_00008979,cls_5
ID_00008980,cls_2
ID_00008981,cls_2
ID_00008982,cls_5
ID_00008983,cls_4
ID_00008984,cls_2
ID_00008985,cls_5
ID_00008986,cls_2
ID_00008987,cls_6
ID_00008988,cls_3
ID_00008989,cls_5
ID_00008990,cls_1
ID_00008991,cls_4
ID_00008992,cls_5
ID_00008993,cls_1
ID_00008994,cls_6
ID_00008995,cls_5
ID_00008996,cls_5
ID_00008997,cls_2
ID_00008998,cls_2
ID_00008999,cls_2
ID_00009000,cls_5
ID_00009001,cls_3
ID_00009002,cls_5
ID_00009003,cls_3
ID_00009004,cls_5
ID_00009005,cls_3
ID_00009006,cls_1
ID_00009007,cls_4
ID_00009008,cls_6
ID_00009009,cls_4
ID_00009010,cls_4
ID_00009011,cls_1
ID_00009012,cls_6
ID_00009013,cls_4
ID_00009014,cls_2
ID_00009015,cls_5
ID_00009016,cls_1
ID_00009017,cls_4
ID_00009018,cls_3
ID_00009019,cls_6
ID_00009020,cls_1
ID_00009021,cls_5
ID_00009022,cls_3
ID_00009023,cls_5
ID_00009024,cls_4
ID_00009025,cls_5
ID_00009026,cls_4
ID_00009027,cls_4
ID_00009028,cls_4
ID_00009029,cls_5
ID_00009030,cls_6
ID_00009031,cls_6
ID_00009032,cls_6
ID_00009033,cls_3
ID_00009034,cls_5
ID_00009035,cls_2
ID_00009036,cls_4
ID_00009037,cls_2
ID_00009038,cls_3
ID_00009039,cls_1
ID_00009040,cls_1
ID_00009041,cls_6
ID_00009042,cls_5
ID_00009043,cls_1
ID_00009044,cls_1
ID_00009045,cls_4
ID_00009046,cls_4
ID_00009047,cls_2
ID_00009048,cls_4
ID_00009049,cls_5
ID_00009050,cls_3
ID_00009051,cls_5
ID_00009052,cls_5
ID_00009053,cls_4
ID_00009054,cls_2
ID_00009055,cls_3
ID_00009056,cls_1
ID_00009057,cls_1
ID_00009058,cls_2
ID_00009059,cls_2
ID_00009060,cls_1
ID_00009061,cls_6
ID_00009062,cls_6
ID_00009063,cls_2
ID_00009064,cls_5
ID_00009065,cls_2
ID_00009066,cls_6
ID_00009067,cls_5
ID_00009068,cls_3
ID_00009069,cls_5
ID_00009070,cls_4
ID_00009071,cls_5
ID_00009072,cls_3
ID_00009073,cls_2
ID_00009074,cls_1
ID_00009075,cls_2
ID_00009076,cls_2
ID_00009077,cls_1
ID_00009078,cls_3
ID_00009079,cls_2
ID_00009080,cls_2
ID_00009081,cls_4
ID_00009082,cls_1
ID_00009083,cls_1
ID_00009084,cls_6
ID_00009085,cls_1
ID_00009086,cls_2
ID_00009087,cls_3
ID_00009088,cls_6
ID_00009089,cls_1
ID_00009090,cls_2
ID_00009091,cls_6
ID_00009092,cls_1
ID_00009093,cls_5
ID_00009094,cls_1
ID_00009095,cls_6
ID_00009096,cls_3
ID_00009097,cls_4
ID_00009098,cls_4
ID_00009099,cls_6
ID_00009100,cls_6
ID_00009101,cls_4
ID_00009102,cls_5
ID_00009103,cls_2
ID_00009104,cls_3
ID_00009105,cls_1
ID_00009106,cls_5
ID_00009107,cls_1
ID_00009108,cls_6
ID_00009109,cls_1
ID_00009110,cls_4
ID_00009111,cls_6
ID_00009112,cls_3
ID_00009113,cls_4
ID_00009114,cls_1
ID_00009115,cls_6
ID_00009116,cls_5
ID_00009117,cls_2
ID_00009118,cls_2
ID_00009119,cls_4
ID_00009120,cls_4
ID_00009121,cls_6
ID_00009122,cls_3
ID_00009123,cls_6
ID_00009124,cls_2
ID_00009125,cls_5
ID_00009126,cls_3
ID_00009127,cls_2
ID_00009128,cls_5
ID_00009129,cls_5
ID_00009130,cls_6
ID_00009131,cls_1
ID_00009132,cls_6
ID_00009133,cls_6
ID_00009134,cls_6
ID_00009135,cls_2
ID_00009136,cls_6
ID_00009137,cls_4
ID_00009138,cls_5
ID_00009139,cls_5
ID_00009140,cls_3
ID_00009141,cls_5
ID_00009142,cls_3
ID_00009143,cls_4
ID_00009144,cls_3
ID_00009145,cls_6
ID_00009146,cls_1
ID_00009147,cls_4
ID_00009148,cls_5
ID_00009149,cls_6
ID_00009150,cls_5
ID_00009151,cls_4
ID_00009152,cls_2
ID_00009153,cls_4
ID_00009154,cls_3
ID_00009155,cls_5
ID_00009156,cls_1
ID_00009157,cls_5
ID_00009158,cls_2
ID_00009159,cls_1
ID_00009160,cls_4
ID_00009161,cls_3
ID_00009162,cls_3
ID_00009163,cls_5
ID_00009164,cls_5
ID_00009165,cls_5
ID_00009166,cls_2
ID_00009167,cls_3
ID_00009168,cls_1
ID_00009169,cls_6
ID_00009170,cls_6
ID_00009171,cls_4
ID_00009172,cls_6
ID_00009173,cls_3
ID_00009174,cls_3
ID_00009175,cls_4
ID_00009176,cls_5
ID_00009177,cls_3
ID_00009178,cls_3
ID_00009179,cls_6
ID_00009180,cls_4
ID_00009181,cls_6
ID_00009182,cls_3
ID_00009183,cls_5
ID_00009184,cls_4
ID_00009185,cls_4
ID_00009186,cls_6
ID_00009187,cls_3
ID_00009188,cls_1
ID_00009189,cls_4
ID_00009190,cls_1
ID_00009191,cls_6
ID_00009192,cls_2
ID_00009193,cls_1
ID_00009194,cls_5
ID_00009195,cls_1
ID_00009196,cls_2
ID_00009197,cls_4
ID_00009198,cls_5
ID_00009199,cls_5
ID_00009200,cls_2
ID_00009201,cls_5
ID_00009202,cls_6
ID_00009203,cls_2
ID_00009204,cls_3
ID_00009205,cls_6
ID_00009206,cls_5
ID_00009207,cls_1
ID_00009208,cls_4
ID_00009209,cls_4
ID_00009210,cls_3
ID_00009211,cls_1
ID_00009212,cls_1
ID_00009213,cls_5
ID_00009214,cls_6
ID_00009215,cls_5
ID_00009216,cls_1
ID_00009217,cls_3
ID_00009218,cls_5
ID_00009219,cls_3
ID_00009220,cls_2
ID_00009221,cls_6
ID_00009222,cls_5
ID_00009223,cls_6
ID_00009224,cls_2
ID_00009225,cls_1
ID_00009226,cls_2
ID_00009227,cls_1
ID_00009228,cls_1
ID_00009229,cls_5
ID_00009230,cls_1
ID_00009231,cls_2
ID_00009232,cls_2
ID_00009233,cls_2
ID_00009234,cls_5
ID_00009235,cls_4
ID_00009236,cls_2
ID_00009237,cls_2
ID_00009238,cls_3
ID_00009239,cls_3
ID_00009240,cls_2
ID_00009241,cls_1
ID_00009242,cls_1
ID_00009243,cls_6
ID_00009244,cls_2
ID_00009245,cls_2
ID_00009246,cls_6
ID_00009247,cls_4
ID_00009248,cls_6
ID_00009249,cls_5
ID_00009250,cls_1
ID_00009251,cls_1
ID_00009252,cls_6
ID_00009253,cls_2
ID_00009254,cls_5
ID_00009255,cls_4
ID_00009256,cls_3
ID_00009257,cls_1
ID_00009258,cls_3
ID_00009259,cls_6
ID_00009260,cls_6
ID_00009261,cls_2
ID_00009262,cls_4
ID_00009263,cls_3
ID_00009264,cls_2
ID_00009265,cls_2
ID_00009266,cls_5
ID_00009267,cls_6
ID_00009268,cls_2
ID_00009269,cls_1
ID_00009270,cls_4
ID_00009271,cls_3
ID_00009272,cls_3
ID_00009273,cls_5
ID_00009274,cls_3
ID_00009275,cls_3
ID_00009276,cls_4
ID_00009277,cls_6
ID_00009278,cls_2
ID_00009279,cls_6
ID_00009280,cls_5
ID_00009281,cls_2
ID_00009282,cls_1
ID_00009283,cls_4
ID_00009284,cls_3
ID_00009285,cls_3
ID_00009286,cls_4
ID_00009287,cls_6
ID_00009288,cls_1
ID_00009289,cls_4
ID_00009290,cls_4
ID_00009291,cls_2
ID_00009292,cls_1
ID_00009293,cls_4
ID_00009294,cls_2
ID_00009295,cls_4
ID_00009296,cls_3
ID_00009297,cls_4
ID_00009298,cls_3
ID_00009299,cls_2
ID_00009300,cls_3
ID_00009301,cls_5
ID_00009302,cls_2
ID_00009303,cls_1
ID_00009304,cls_2
ID_00009305,cls_5
ID_00009306,cls_4
ID_00009307,cls_5
ID_00009308,cls_6
ID_00009309,cls_3
ID_00009310,cls_4
ID_00009311,cls_4
ID_00009312,cls_6
ID_00009313,cls_6
ID_00009314,cls_5
ID_00009315,cls_3
ID_00009316,cls_4
ID_00009317,cls_6
ID_00009318,cls_4
ID_00009319,cls_1
ID_00009320,cls_4
ID_00009321,cls_3
ID_00009322,cls_1
ID_00009323,cls_1
ID_00009324,cls_1
ID_00009325,cls_5
ID_00009326,cls_6
ID_00009327,cls_6
ID_00009328,cls_6
ID_00009329,cls_2
ID_00009330,cls_4
ID_00009331,cls_5
ID_00009332,cls_2
ID_00009333,cls_1
ID_00009334,cls_5
ID_00009335,cls_3
ID_00009336,cls_4
ID_00009337,cls_2
ID_00009338,cls_4
ID_00009339,cls_6
ID_00009340,cls_2
ID_00009341,cls_6
ID_00009342,cls_2
ID_00009343,cls_3
ID_00009344,cls_2
ID_00009345,cls_2
ID_00009346,cls_5
ID_00009347,cls_2
ID_00009348,cls_5
ID_00009349,cls_3
ID_00009350,cls_4
ID_00009351,cls_5
ID_00009352,cls_5
ID_00009353,cls_2
ID_00009354,cls_4
ID_00009355,cls_3
ID_00009356,cls_5
ID_00009357,cls_3
ID_00009358,cls_1
ID_00009359,cls_6
ID_00009360,cls_3
ID_00009361,cls_2
ID_00009362,cls_4
ID_00009363,cls_6
ID_00009364,cls_4
ID_00009365,cls_6
ID_00009366,cls_5
ID_00009367,cls_4
ID_00009368,cls_1
ID_00009369,cls_1
ID_00009370,cls_4
ID_00009371,cls_1
ID_00009372,cls_2
ID_00009373,cls_6
ID_00009374,cls_4
ID_00009375,cls_3
ID_00009376,cls_5
ID_00009377,cls_6
ID_00009378,cls_6
ID_00009379,cls_6
ID_00009380,cls_4
ID_00009381,cls_3
ID_00009382,cls_2
ID_00009383,cls_1
ID_00009384,cls_3
ID_00009385,cls_4
ID_00009386,cls_3
ID_00009387,cls_4
ID_00009388,cls_5
ID_00009389,cls_2
ID_00009390,cls_2
ID_00009391,cls_4
ID_00009392,cls_1
ID_00009393,cls_3
ID_00009394,cls_2
ID_00009395,cls_6
ID_00009396,cls_4
ID_00009397,cls_3
ID_00009398,cls_2
ID_00009399,cls_5
ID_00009400,cls_4
ID_00009401,cls_5
ID_00009402,cls_6
ID_00009403,cls_4
ID_00009404,cls_4
ID_00009405,cls_6
ID_00009406,cls_5
ID_00009407,cls_6
ID_00009408,cls_4
ID_00009409,cls_5
ID_00009410,cls_6
ID_00009411,cls_2
ID_00009412,cls_5
ID_00009413,cls_2
ID_00009414,cls_3
ID_00009415,cls_4
ID_00009416,cls_2
ID_00009417,cls_6
ID_00009418,cls_5
ID_00009419,cls_1
ID_00009420,cls_3
ID_00009421,cls_2
ID_00009422,cls_1
ID_00009423,cls_1
ID_00009424,cls_6
ID_00009425,cls_1
ID_00009426,cls_4
ID_00009427,cls_2
ID_00009428,cls_2
ID_00009429,cls_5
ID_00009430,cls_3
ID_00009431,cls_1
ID_00009432,cls_4
ID_00009433,cls_3
ID_00009434,cls_4
ID_00009435,cls_1
ID_00009436,cls_1
ID_00009437,cls_5
ID_00009438,cls_3
ID_00009439,cls_3
ID_00009440,cls_5
ID_00009441,cls_5
ID_00009442,cls_3
ID_00009443,cls_2
ID_00009444,cls_1
ID_00009445,cls_2
ID_00009446,cls_1
ID_00009447,cls_3
ID_00009448,cls_6
ID_00009449,cls_6
ID_00009450,cls_1
ID_00009451,cls_4
ID_00009452,cls_1
ID_00009453,cls_3
ID_00009454,cls_1
ID_00009455,cls_6
ID_00009456,cls_6
ID_00009457,cls_5
ID_00009458,cls_6
ID_00009459,cls_1
ID_00009460,cls_4
ID_00009461,cls_4
ID_00009462,cls_1
ID_00009463,cls_1
ID_00009464,cls_5
ID_00009465,cls_6
ID_00009466,cls_2
ID_00009467,cls_4
ID_00009468,cls_1
ID_00009469,cls_4
ID_00009470,cls_4
ID_00009471,cls_1
ID_00009472,cls_6
ID_00009473,cls_6
ID_00009474,cls_6
ID_00009475,cls_2
ID_00009476,cls_2
ID_00009477,cls_1
ID_00009478,cls_6
ID_00009479,cls_6
ID_00009480,cls_1
ID_00009481,cls_2
ID_00009482,cls_6
ID_00009483,cls_5
ID_00009484,cls_5
ID_00009485,cls_6
ID_00009486,cls_1
ID_00009487,cls_2
ID_00009488,cls_5
ID_00009489,cls_4
ID_00009490,cls_4
ID_00009491,cls_1
ID_00009492,cls_6
ID_00009493,cls_1
ID_00009494,cls_5
ID_00009495,cls_1
ID_00009496,cls_3
